OA,Pop,Males,Females,Mean_male,Variance_male,SD_male
E00026664,302,148,154,0.4900662251655629,0.2507315570614508,0.5007310226673106
E00026665,290,128,162,0.4413793103448276,0.24741677604104592,0.4974100682948084
E00026666,261,115,146,0.44061302681992337,0.24742116121426333,0.4974144762813637
E00026667,307,145,162,0.4723127035830619,0.25004790189691295,0.500047899602541
E00026668,352,177,175,0.5028409090909091,0.25070415695415654,0.5007036618142078
E00026669,503,236,267,0.4691848906560636,0.24954654542862745,0.49954633962088785
E00026670,335,173,162,0.5164179104477612,0.25047814818124975,0.5004779197739394
E00026671,324,150,174,0.46296296296296297,0.24939800481596086,0.4993976419807775
E00026672,300,151,149,0.5033333333333333,0.25082497212932053,0.5008242926709132
E00026673,250,131,119,0.524,0.2504257028112467,0.5004255217424933
E00026674,366,177,189,0.48360655737704916,0.2504154502582522,0.5004152778025989
E00026675,302,150,152,0.4966887417218543,0.2508195639259852,0.5008188933396834
E00026676,255,118,137,0.4627450980392157,0.24959085996603397,0.49959069243334986
E00026677,330,152,178,0.46060606060606063,0.2492032789905144,0.4992026432126681
E00026678,287,132,155,0.45993031358885017,0.24926293218976167,0.4992623881184739
E00026679,367,174,193,0.47411444141689374,0.2500111671952488,0.5000111670705454
E00026680,260,129,131,0.49615384615384617,0.2509504009503995,0.5009494994012864
E00026681,212,99,113,0.4669811320754717,0.25008942144326096,0.5000894134484962
E00026682,277,136,141,0.49097472924187724,0.2508240464605247,0.500823368524797
E00026683,299,149,150,0.4983277591973244,0.2508361204013367,0.5008354224706323
E00026684,360,185,175,0.5138888888888888,0.25050294026617087,0.5005026875713765
E00026685,284,141,143,0.4964788732394366,0.2508709500821178,0.5008701928465277
E00026686,190,111,79,0.5842105263157895,0.2441938178780284,0.49415970887763444
E00026687,220,122,98,0.5545454545454546,0.24815276048152843,0.4981493355225202
E00026688,298,143,155,0.4798657718120805,0.2504349987571472,0.500434809697674
E00026689,425,220,205,0.5176470588235295,0.25027746947836,0.5002773925317433
E00026690,254,120,134,0.47244094488188976,0.2502256387911999,0.5002255879012987
E00026691,288,145,143,0.5034722222222222,0.2508589818041016,0.5008582452192453
E00026692,319,154,165,0.4827586206896552,0.2504879635653866,0.5004877256890389
E00026693,263,130,133,0.49429657794676807,0.25092154529358873,0.5009206976095006
E00026694,234,119,115,0.5085470085470085,0.2509995964931597,0.5009985992926125
E00026695,270,132,138,0.4888888888888889,0.25080545229244233,0.500804804582027
E00026696,322,147,175,0.45652173913043476,0.24888256806176295,0.4988813166092342
E00026697,316,152,164,0.4810126582278481,0.2504319871408457,0.5004318006890106
E00026698,315,156,159,0.49523809523809526,0.2507734303912641,0.5007728331202324
E00026699,346,148,198,0.4277456647398844,0.2454888162854989,0.4954682797975052
E00026700,284,146,138,0.5140845070422535,0.2506843179216639,0.5006838502704715
E00026701,388,204,184,0.5257731958762887,0.24998002077839226,0.499980020379207
E00026702,413,206,207,0.49878934624697335,0.2506053268765123,0.5006049608988232
E00026703,416,228,188,0.5480769230769231,0.24828544949027045,0.4982824996829313
E00026704,366,171,195,0.4672131147540984,0.24960700651246268,0.49960685194707116
E00026705,361,168,193,0.46537396121883656,0.24949215143121173,0.4994918932587512
E00026706,304,139,165,0.45723684210526316,0.24899035956227292,0.498989338124847
E00026707,326,158,168,0.48466257668711654,0.2505332704105713,0.5005329863361367
E00026708,381,167,214,0.43832020997375326,0.2468434866694317,0.49683345969190895
E00026709,330,144,186,0.43636363636363634,0.2466979828681955,0.49668700694521445
E00026710,299,188,111,0.6287625418060201,0.23420349711566596,0.4839457584437185
E00026711,214,133,81,0.6214953271028038,0.23634329340529106,0.4861515128077779
E00026712,255,137,118,0.5372549019607843,0.2495908599660325,0.49959069243334836
E00026713,373,188,185,0.5040214477211796,0.2506558274957485,0.5006553979492766
E00026714,238,114,124,0.4789915966386555,0.2506116370598887,0.5006112634169239
E00026715,337,180,157,0.5341246290801187,0.24957609156422084,0.499575911713346
E00026716,241,136,105,0.5643153526970954,0.24688796680497976,0.4968782213027451
E00026717,278,147,131,0.5287769784172662,0.25007142300599877,0.5000714179054816
E00026718,345,162,183,0.46956521739130436,0.24979777553084007,0.49979773461955596
E00026719,293,143,150,0.4880546075085324,0.2507129833091768,0.5007124756875714
E00026720,404,210,194,0.5198019801980198,0.25022725597621714,0.5002272043543985
E00026721,366,215,151,0.587431693989071,0.2430196871023284,0.49297026999843346
E00026722,443,227,216,0.5124153498871332,0.25041112121180914,0.5004109523299917
E00026723,427,200,227,0.468384074941452,0.24958494134204445,0.499584768925199
E00026724,467,231,236,0.49464668094218417,0.25050776116385004,0.500507503603942
E00026725,294,145,149,0.4931972789115646,0.25080680736458466,0.5008061574747106
E00026726,564,298,266,0.5283687943262412,0.24963783177758347,0.49963770051666784
E00026727,310,153,157,0.4935483870967742,0.25076730347635334,0.500766715623506
E00026728,500,240,260,0.48,0.25010020040080355,0.5001001903626948
E00026730,429,194,235,0.4522144522144522,0.24829531838877558,0.49829240249955203
E00026731,340,168,172,0.49411764705882355,0.25070275897969646,0.5007022658024392
E00026732,281,140,141,0.498220640569395,0.25088967971530407,0.5008888895905997
E00026733,317,159,158,0.501577287066246,0.2507886435331221,0.5007880225535771
E00026734,478,271,207,0.5669456066945606,0.24603299913160243,0.4960171359253654
E00026735,358,175,183,0.4888268156424581,0.2505750903713423,0.5005747600222591
E00026736,345,168,177,0.48695652173913045,0.25055611729019084,0.5005558083672498
E00026737,317,158,159,0.49842271293375395,0.2507886435331229,0.500788022553578
E00026738,469,263,206,0.5607675906183369,0.24683359757986537,0.4968235074751047
E00026739,295,128,167,0.43389830508474575,0.24646604404473652,0.49645346614233293
E00026740,317,147,170,0.4637223974763407,0.2494709100347407,0.4994706298019341
E00026741,294,134,160,0.4557823129251701,0.24889136541988893,0.4988901336164997
E00026742,338,147,191,0.4349112426035503,0.2464927220690728,0.4964803340204653
E00026743,345,162,183,0.46956521739130436,0.24979777553084007,0.49979773461955596
E00026744,251,111,140,0.44223107569721115,0.24764940239043753,0.4976438509521016
E00026745,322,162,160,0.5031055900621118,0.25076914146398094,0.5007685507936585
E00026746,319,171,148,0.5360501567398119,0.2494824628851949,0.4994821947629314
E00026747,307,145,162,0.4723127035830619,0.25004790189691295,0.500047899602541
E00026748,492,241,251,0.4898373983739837,0.25040567615452053,0.5004055117147698
E00026749,270,109,161,0.40370370370370373,0.24162191931708843,0.4915505257011617
E00026750,510,265,245,0.5196078431372549,0.2501059362841423,0.5001059250640231
E00026751,476,225,251,0.4726890756302521,0.2497788589119853,0.49977880998696345
E00026752,310,172,138,0.5548387096774193,0.24779204509865269,0.4977871483863888
E00026753,434,236,198,0.543778801843318,0.24865635742488923,0.4986545471816027
E00026754,480,228,252,0.475,0.2498956158663848,0.4998956049680621
E00026755,413,218,195,0.5278450363196125,0.24982956816098065,0.4998295391040636
E00026756,481,259,222,0.5384615384615384,0.2490384615384609,0.49903753519996963
E00026758,622,310,312,0.4983922829581994,0.2503999875732024,0.5003998277110039
E00026759,316,152,164,0.4810126582278481,0.2504319871408457,0.5004318006890106
E00026760,543,283,260,0.5211786372007366,0.25001189238411686,0.5000118922426914
E00026761,183,100,83,0.546448087431694,0.24920434756500343,0.4992037134928019
E00026764,482,274,208,0.5684647302904564,0.24582258607154903,0.4958049879454109
E00026765,543,265,278,0.4880294659300184,0.25031769654712926,0.5003175956801132
E00026766,554,361,193,0.6516245487364621,0.22742050254274546,0.47688625744798463
E00026767,412,214,198,0.5194174757281553,0.25023031677414903,0.5002302637527531
E00026768,355,193,162,0.543661971830986,0.248794461685368,0.4987930048480712
E00026769,367,179,188,0.4877384196185286,0.25053230297344975,0.5005320199282457
E00026770,499,261,238,0.5230460921843687,0.24996981915638325,0.49996981824544495
E00026771,301,163,138,0.5415282392026578,0.2491029900332235,0.49910218395958106
E00026772,394,236,158,0.5989847715736041,0.24081321605249353,0.4907272318228259
E00026773,329,178,151,0.541033434650456,0.24907331900066762,0.4990724586677446
E00026774,328,179,149,0.5457317073170732,0.2486667412545689,0.49866495891988327
E00026775,455,247,208,0.5428571428571428,0.24870988042794448,0.4987082117109608
E00026776,143,88,55,0.6153846153846154,0.23835319609967437,0.48821429321525844
E00026777,235,132,103,0.5617021276595745,0.2472449536279317,0.4972373212339674
E00026778,412,228,184,0.5533980582524272,0.24774998228332437,0.49774489679284944
E00026779,441,215,226,0.4875283446712018,0.25041228612656935,0.5004121162867355
E00026780,384,207,177,0.5390625,0.24912287859007834,0.49912210789553124
E00026781,455,240,215,0.5274725274725275,0.24979425860482887,0.49979421625788034
E00026782,391,227,164,0.5805626598465473,0.24413404157649857,0.4940992224002165
E00026783,499,240,259,0.48096192384769537,0.25013883188063135,0.5001388126116902
E00026784,478,236,242,0.49372384937238495,0.25048463636922097,0.5004844017241906
E00026785,405,180,225,0.4444444444444444,0.24752475247524752,0.4975185951049946
E00026786,261,128,133,0.4904214559386973,0.250869437076333,0.5008686824671044
E00026787,377,173,204,0.4588859416445623,0.2489700321688574,0.4989689691442319
E00026788,246,109,137,0.44308943089430897,0.24776837564294188,0.49776337314324554
E00026789,260,115,145,0.4423076923076923,0.24762399762399698,0.4976183252493792
E00026790,287,146,141,0.5087108013937283,0.2507979825053002,0.5007973467434709
E00026791,261,134,127,0.5134099616858238,0.2507810197465369,0.5007804107056674
E00026792,291,148,143,0.5085910652920962,0.25078800805782586,0.5007873880778407
E00026793,288,135,153,0.46875,0.2498911149825784,0.49989110312404883
E00026795,336,137,199,0.40773809523809523,0.24220859985785256,0.4921469291358553
E00026796,290,130,160,0.4482758620689655,0.24818040806586408,0.498177085046938
E00026797,300,147,153,0.49,0.25073578595317664,0.5007352453674263
E00026798,306,148,158,0.48366013071895425,0.25055180542162264,0.5005515012679741
E00026799,192,92,100,0.4791666666666667,0.2508726003490392,0.5008718402436287
E00026800,337,165,172,0.4896142433234421,0.25063586265366555,0.5006354588457209
E00026801,305,151,154,0.49508196721311476,0.25079810181190676,0.5007974658601088
E00026802,332,165,167,0.49698795180722893,0.25074618716558245,0.5007456311996965
E00026803,328,161,167,0.49085365853658536,0.25068061460430985,0.5006801519975701
E00026804,330,172,158,0.5212121212121212,0.2503085566915347,0.5003084615430111
E00026806,449,223,226,0.49665924276169265,0.2505468501431779,0.500546551424718
E00026807,281,135,146,0.4804270462633452,0.2505083884087447,0.5005081302124319
E00026808,238,119,119,0.5,0.2510548523206751,0.5010537419485809
E00026809,265,114,151,0.43018867924528303,0.24605488850772023,0.4960392005756402
E00026810,176,108,68,0.6136363636363636,0.23844155844155887,0.48830478027719415
E00026811,301,136,165,0.45182724252491696,0.2485049833887046,0.4985027416060062
E00026812,300,148,152,0.49333333333333335,0.2507915273132679,0.5007909017876302
E00026813,326,157,169,0.4815950920245399,0.25042944785275956,0.5004292635855337
E00026814,283,149,134,0.5265017667844523,0.25018169059970385,0.5001816576002202
E00026815,335,165,170,0.4925373134328358,0.2506926445616239,0.500692165468588
E00026816,353,154,199,0.43626062322946174,0.2466359773371102,0.49662458390328423
E00026817,305,143,162,0.46885245901639344,0.24984900776531319,0.4998489849597708
E00026818,330,166,164,0.503030303030303,0.2507506677719448,0.5007501051142624
E00026819,286,143,143,0.5,0.25087719298245614,0.5008764248619175
E00026821,408,204,204,0.5,0.25061425061425063,0.5006138737732412
E00026822,436,202,234,0.463302752293578,0.2492249288199904,0.4992243271516227
E00026823,435,225,210,0.5172413793103449,0.25027808676307234,0.5002780094738049
E00026824,417,205,212,0.49160671462829736,0.2505303449548054,0.5005300639869751
E00026825,263,131,132,0.49809885931558934,0.2509505703422058,0.5009496684719991
E00026826,369,179,190,0.48509485094850946,0.2504565806527614,0.5004563723770149
E00026827,350,176,174,0.5028571428571429,0.2507081457224718,0.5007076449610809
E00026828,406,180,226,0.4433497536945813,0.2474001094690751,0.49739331466061654
E00026829,327,169,158,0.5168195718654435,0.2504831053826383,0.5004828722170603
E00026830,403,200,203,0.49627791563275436,0.2506080021727616,0.5006076329549536
E00026831,298,159,139,0.5335570469798657,0.24971188394007365,0.49971180088134165
E00026832,364,210,154,0.5769230769230769,0.24475524475524463,0.4947274449181535
E00026833,431,244,187,0.5661252900232019,0.24619867263799627,0.4961841116339743
E00026834,337,177,160,0.5252225519287834,0.2501059771089457,0.500105965880178
E00026835,321,174,147,0.5420560747663551,0.24900700934579376,0.49900602135224154
E00026837,262,141,121,0.5381679389312977,0.24949548126700172,0.49949522647068584
E00026838,264,124,140,0.4696969696969697,0.25002880516188447,0.5000288043321949
E00026840,178,99,79,0.5561797752808989,0.24823843077508975,0.4982353166678269
E00026841,346,191,155,0.5520231213872833,0.24801038786964877,0.4980064134824458
E00026842,440,227,213,0.5159090909090909,0.2503158003727461,0.5003157007058104
E00026843,359,172,187,0.479108635097493,0.25026065576321455,0.5002605878571832
E00026844,321,174,147,0.5420560747663551,0.24900700934579376,0.49900602135224154
E00026845,433,221,212,0.5103926096997691,0.2504704473526642,0.5004702262399475
E00026846,324,150,174,0.46296296296296297,0.24939800481596086,0.4993976419807775
E00026847,336,162,174,0.48214285714285715,0.2504264392324076,0.5004262575369198
E00026848,414,221,193,0.533816425120773,0.24945900738089521,0.4994587143907845
E00026849,424,213,211,0.5023584905660378,0.25058544092064905,0.5005850985803004
E00026850,465,226,239,0.4860215053763441,0.2503429736744536,0.5003428561241318
E00026851,425,211,214,0.4964705882352941,0.2505771365149818,0.5005768038123439
E00026852,389,192,197,0.493573264781491,0.2506029205204984,0.5006025574450238
E00026854,522,285,237,0.5459770114942529,0.24836190350122664,0.4983592113137136
E00026855,330,142,188,0.4303030303030303,0.2458874458874457,0.4958703922270876
E00026856,291,139,152,0.47766323024054985,0.2503614172295291,0.5003612867014484
E00026857,410,217,193,0.5292682926829269,0.24975251953008473,0.49975245825316833
E00026858,369,178,191,0.4823848238482385,0.2503682102038411,0.500368074724838
E00026859,101,53,48,0.5247524752475248,0.251881188118812,0.5018776625023393
E00026860,317,149,168,0.47003154574132494,0.24989018887513445,0.4998901768140023
E00026861,368,184,184,0.5,0.2506811989100817,0.5006807355092482
E00026862,373,208,165,0.5576407506702413,0.2473406555392191,0.4973335455599382
E00026863,362,219,143,0.6049723756906077,0.2396427970187177,0.48953324403835713
E00026864,358,196,162,0.547486033519553,0.24843904042063686,0.49843659618916114
E00026865,425,217,208,0.5105882352941177,0.2504772475027721,0.5004770199547349
E00026866,347,168,179,0.484149855907781,0.2504705901950647,0.5004703689481174
E00026867,322,179,143,0.5559006211180124,0.24764420193107634,0.49763862584316776
E00026868,235,102,133,0.4340425531914894,0.2466993998908885,0.4966884334176592
E00026869,253,115,138,0.45454545454545453,0.24891774891775068,0.4989165751082546
E00026870,399,212,187,0.531328320802005,0.24964421103008597,0.499644084354139
E00026871,405,222,183,0.5481481481481482,0.24829482948294704,0.49829191191805133
E00026872,387,211,176,0.5452196382428941,0.24859755526100724,0.49859558287354216
E00026873,387,188,199,0.48578811369509045,0.2504451674231152,0.5004449694253257
E00026874,395,217,178,0.549367088607595,0.24819122277196023,0.49818793920764504
E00026875,301,157,144,0.521594684385382,0.2503654485049821,0.5003653150498965
E00026876,425,245,180,0.5764705882352941,0.24472807991120799,0.49469998980312097
E00026877,617,316,301,0.5121555915721232,0.25025784588183475,0.5002577794315994
E00026878,502,257,245,0.5119521912350598,0.25035586198121507,0.5003557354335164
E00026879,440,227,213,0.5159090909090909,0.2503158003727461,0.5003157007058104
E00026880,414,226,188,0.5458937198067633,0.2484939935197848,0.4984917186070244
E00026881,325,185,140,0.5692307692307692,0.24596391263057935,0.4959474897915901
E00026882,279,158,121,0.5663082437275986,0.24648668162244347,0.4964742507144187
E00026883,339,168,171,0.49557522123893805,0.2507200083782779,0.5007194907113941
E00026884,351,166,185,0.47293447293447294,0.24997964997965083,0.49997964956551066
E00026885,287,146,141,0.5087108013937283,0.2507979825053002,0.5007973467434709
E00026886,297,157,140,0.5286195286195287,0.2500227500227506,0.5000227495052106
E00026887,275,123,152,0.44727272727272727,0.24812209688122164,0.4981185570536613
E00026888,318,150,168,0.4716981132075472,0.249985119933336,0.499985119711913
E00026889,386,200,186,0.5181347150259067,0.25031962855796996,0.5003195264608108
E00026890,348,175,173,0.5028735632183908,0.2507121799330885,0.5007116734539834
E00026891,228,114,114,0.5,0.2511013215859031,0.5011001113409407
E00026892,275,141,134,0.5127272727272727,0.25074983410749935,0.5007492726979235
E00026893,498,226,272,0.4538152610441767,0.24836569618513946,0.49836301647006215
E00026894,492,236,256,0.4796747967479675,0.25009520970973553,0.5000952006465724
E00026895,306,135,171,0.4411764705882353,0.24734811957570071,0.49734104955824904
E00026896,280,127,153,0.45357142857142857,0.24873271889400977,0.49873110880915555
E00026897,450,206,244,0.4577777777777778,0.24877010640930206,0.4987685900388095
E00026898,391,159,232,0.40664961636828645,0.2419043871729294,0.4918377650942731
E00026899,332,138,194,0.41566265060240964,0.243621009718632,0.49357979063028096
E00026900,383,190,193,0.4960835509138381,0.2506390715350029,0.5006386636437531
E00026901,398,209,189,0.5251256281407035,0.2499968355632083,0.4999968355531946
E00026902,402,224,178,0.5572139303482587,0.24734184439398854,0.49733474078731776
E00026903,457,232,225,0.5076586433260394,0.2504894621674516,0.5004892228284757
E00026904,271,127,144,0.46863468634686345,0.2499384993849929,0.49993849560220194
E00026905,473,243,230,0.5137420718816068,0.2503404163829846,0.5003403005785009
E00026906,246,115,131,0.46747967479674796,0.24995851999336136,0.49995851827262766
E00026907,258,140,118,0.5426356589147286,0.2491478900853604,0.49914716275399224
E00026908,219,109,110,0.4977168949771689,0.25114155251141485,0.501140252336025
E00026909,300,147,153,0.49,0.25073578595317664,0.5007352453674263
E00026910,313,153,160,0.48881789137380194,0.2506758417301537,0.500675385584466
E00026912,322,144,178,0.4472049689440994,0.24798281766993868,0.49797873214620186
E00026913,258,113,145,0.437984496124031,0.24711187524507652,0.49710348544852967
E00026914,314,145,169,0.46178343949044587,0.24933355039579877,0.49933310564772165
E00026915,284,144,140,0.5070422535211268,0.2508336236500268,0.5008329298778454
E00026916,309,164,145,0.5307443365695793,0.24986340520321143,0.499863386539974
E00026917,405,199,206,0.49135802469135803,0.25054394328321494,0.5005436477303602
E00026918,248,110,138,0.4435483870967742,0.24781245918767036,0.4978076528014313
E00026919,267,122,145,0.45692883895131087,0.2490777505561655,0.4990768984396748
E00026920,284,130,154,0.45774647887323944,0.24909172348579015,0.49909089701755743
E00026921,286,137,149,0.479020979020979,0.250435529382899,0.5004353398621034
E00026922,362,169,193,0.46685082872928174,0.2495906092652392,0.4995904415270965
E00026923,268,128,140,0.47761194029850745,0.2504332271228147,0.5004330395995199
E00026924,291,142,149,0.4879725085910653,0.25071690958644316,0.5007163963626947
E00026925,116,63,53,0.5431034482758621,0.25029985007496264,0.5002997602187739
E00026926,349,174,175,0.498567335243553,0.2507163323782227,0.5007158199799789
E00026927,296,134,162,0.4527027027027027,0.24860284012826414,0.4986008825987617
E00026928,292,140,152,0.4794520547945205,0.2504354375558999,0.5004352481149783
E00026929,273,126,147,0.46153846153846156,0.2494343891402723,0.4994340688622196
E00026930,277,128,149,0.4620938628158845,0.24946371579553214,0.49946342788589854
E00026931,269,138,131,0.5130111524163569,0.2507629140542652,0.5007623329028105
E00026932,265,127,138,0.47924528301886793,0.2505145797598617,0.5005143152396959
E00026933,298,143,155,0.4798657718120805,0.2504349987571472,0.500434809697674
E00026934,264,131,133,0.4962121212121212,0.25093616776126293,0.500935292988289
E00026935,337,153,184,0.4540059347181009,0.24862229758372262,0.4986203942717572
E00026936,393,180,213,0.4580152671755725,0.24887054058264518,0.49886926201425275
E00026937,566,276,290,0.4876325088339223,0.25028925232183685,0.5002891687032979
E00026938,258,124,134,0.4806201550387597,0.2505957228606761,0.5005953683971478
E00026939,315,153,162,0.4857142857142857,0.2505914467697915,0.5005910973736863
E00026940,239,118,121,0.49372384937238495,0.25101086459688393,0.5010098448103429
E00026941,309,139,170,0.44983818770226536,0.2482873113941084,0.4982843680009522
E00026942,311,144,167,0.4630225080385852,0.24943470594336567,0.49943438602419604
E00026943,335,166,169,0.4955223880597015,0.25072839395835217,0.5007278641720991
E00026944,103,57,46,0.5533980582524272,0.24957167332952554,0.4995714897084556
E00175804,298,174,124,0.5838926174496645,0.24378008270625734,0.4937409064542428
E00175805,501,258,243,0.5149700598802395,0.2502754491017941,0.5002753732713555
E00175806,1359,566,793,0.41648270787343633,0.24320381984068173,0.4931569930972101
E00175807,433,269,164,0.6212471131639723,0.23584381147891537,0.48563753096204926
E00175808,994,432,562,0.4346076458752515,0.2459712960542771,0.4959549334912166
E00175809,472,239,233,0.5063559322033898,0.2504903019180248,0.5004900617574987
E00175810,204,123,81,0.6029411764705882,0.2405824398725007,0.4904920385414025
E00175811,771,376,395,0.48767833981841763,0.25017265484191664,0.5001726250425114
E00175812,422,214,208,0.5071090047393365,0.25054316623701117,0.5005428715275158
E00175813,374,196,178,0.5240641711229946,0.25008960445011674,0.5000895964225978
E00175814,188,115,73,0.6117021276595744,0.23879280919330978,0.48866431135628247
E00175815,271,147,124,0.5424354243542435,0.2491184911849107,0.4991177127541265
E00175816,457,259,198,0.5667396061269147,0.24608430266036943,0.4960688487099038
E00175817,833,430,403,0.5162064825930373,0.2500375150059989,0.5000375135987288
E00175818,773,367,406,0.47477360931435963,0.2496866390953736,0.4996865408387278
E00175819,2061,952,1109,0.4619116933527414,0.2486699358874612,0.49866816209525666
E00175820,847,418,429,0.4935064935064935,0.2502532928064824,0.5002532286817172
E00175821,429,242,187,0.5641025641025641,0.24646537263359664,0.49645278993434677
E00175822,214,99,115,0.46261682242990654,0.24976964591286085,0.49976959282539474
E00175823,197,110,87,0.5583756345177665,0.2478504091992133,0.49784576848579654
E00175824,416,215,201,0.5168269230769231,0.2503185820203872,0.5003184805905007
E00175825,994,495,499,0.49798792756539234,0.25024770982389283,0.5002476484941162
E00175826,169,88,81,0.5207100591715976,0.25105663567201963,0.501055521546285
E00175827,375,204,171,0.544,0.24872727272727116,0.49872564875617853
E00175828,254,140,114,0.5511811023622047,0.24835828327783277,0.49835557915792694
E00175829,571,293,278,0.5131348511383538,0.2502657695025659,0.500265698906657
E00175830,247,136,111,0.5506072874493927,0.24844475165399305,0.49844232530353305
E00175831,328,166,162,0.5060975609756098,0.25072723204296316,0.5007267039443405
E00175832,217,122,95,0.5622119815668203,0.24726915855948062,0.4972616600538198
E00175833,339,157,182,0.4631268436578171,0.2493759927388265,0.49937560286704685
E00175834,333,138,195,0.4144144144144144,0.24340605665906886,0.493361993529162
E00175835,931,525,406,0.5639097744360902,0.24617996604414014,0.49616526081955814
E00175836,223,134,89,0.600896860986547,0.24090009291803063,0.4908157423290645
E00175837,540,264,276,0.4888888888888889,0.25034013605442307,0.5003400204405231
E00175838,323,163,160,0.5046439628482973,0.2507547641482217,0.5007541953376144
E00175839,285,128,157,0.44912280701754387,0.24828267852730365,0.4982797191611391
E00175840,228,124,104,0.543859649122807,0.24916917845274114,0.49916848703893674
E00175841,215,117,98,0.5441860465116279,0.24920669419691424,0.4992060638623235
E00175842,183,113,70,0.6174863387978142,0.2374947456914664,0.48733432640382146
E00175843,164,107,57,0.6524390243902439,0.22815352386652687,0.4776541885784389
E00175844,279,174,105,0.6236559139784946,0.2355534926897194,0.4853385341076055
E00175845,162,101,61,0.6234567901234568,0.23621654781075074,0.4860211392632534
E00175846,178,80,98,0.449438202247191,0.24884149050974413,0.49884014524669534
E00175847,151,101,50,0.6688741721854304,0.2229580573951435,0.4721843468340977
E00175848,342,165,177,0.4824561403508772,0.25042444821731835,0.5004242682138011
E00175849,271,134,137,0.4944649446494465,0.2508951756184228,0.5008943757105112
E00175850,250,119,131,0.476,0.25042570281124565,0.5004255217424923
E00175851,180,103,77,0.5722222222222222,0.24615145872129135,0.4961365323389232
E00175852,309,172,137,0.5566343042071198,0.24759383011810224,0.4975880124340841
E00175853,199,119,80,0.5979899497487438,0.2416121009085841,0.4915405384183324
E00175854,192,107,85,0.5572916666666666,0.24800938045375318,0.49800540203270205
E00175855,221,136,85,0.6153846153846154,0.23776223776223773,0.48760869328000883
E00175856,152,98,54,0.6447368421052632,0.2305681422098296,0.48017511619182185
E00175857,148,82,66,0.5540540540540541,0.2487589630446772,0.49875741903722814
E00175858,173,101,72,0.5838150289017341,0.24438768651700507,0.4943558298604408
E00175859,173,103,70,0.5953757225433526,0.24230407312810864,0.4922439162936487
E00175860,298,158,140,0.5302013422818792,0.24992655865138994,0.4999265532569659
E00175861,227,116,111,0.5110132158590308,0.2509843670812056,0.5009834000056345
E00175862,221,113,108,0.5113122171945701,0.25100781571369907,0.5010068020633044
E00175863,187,119,68,0.6363636363636364,0.23264907135874813,0.48233709307780603
E00175864,250,142,108,0.568,0.2463614457831314,0.49634810947875224
E00175865,201,136,65,0.6766169154228856,0.21990049751243784,0.46893549397805007
E00175866,171,106,65,0.6198830409356725,0.23701410388716937,0.48684094310890635
E00175867,164,100,64,0.6097560975609756,0.23941343707915597,0.4892989240527267
E00175868,128,73,55,0.5703125,0.24698572834645668,0.49697658732223665
E00175869,217,124,93,0.5714285714285714,0.24603174603174546,0.49601587276189607
E00175870,164,102,62,0.6219512195121951,0.23657040251384126,0.48638503524866106
E00175871,238,143,95,0.6008403361344538,0.24084317271212344,0.49075775359348467
E00175872,252,132,120,0.5238095238095238,0.2504268639726819,0.5004266819152251
E00175873,218,137,81,0.6284403669724771,0.23457912315562568,0.48433368988294184
E00175874,182,101,81,0.554945054945055,0.24834557707485955,0.4983428308653186
E00175875,466,213,253,0.4570815450643777,0.2486916793576047,0.4986899631610854
E00175876,230,110,120,0.4782608695652174,0.2506170495538264,0.5006166692728343
E00175877,214,116,98,0.5420560747663551,0.24939669167653974,0.4993963272557576
E00175878,305,176,129,0.5770491803278689,0.2448662640207079,0.4948396346501641
E00175879,193,108,85,0.5595854922279793,0.24773316062176087,0.4977279986315426
E00175880,133,66,67,0.49624060150375937,0.2518796992481204,0.5018761791997309
E00175881,316,172,144,0.5443037974683544,0.2488245931283899,0.49882320828966037
E00175882,264,124,140,0.4696969696969697,0.25002880516188447,0.5000288043321949
E00175883,194,95,99,0.4896907216494845,0.25118850488756,0.5011870956913795
E00175884,241,119,122,0.49377593360995853,0.25100276625172985,0.5010017627231763
E00175885,296,153,143,0.5168918918918919,0.2505611543747134,0.5005608398333946
E00175886,226,116,110,0.5132743362831859,0.25093411996066906,0.50093324900696
E00175887,192,96,96,0.5,0.2513089005235602,0.5013071917732282
E00175888,270,138,132,0.5111111111111111,0.25080545229244094,0.5008048045820257
E00175889,275,127,148,0.4618181818181818,0.24944923689449278,0.49944893321989664
E00175890,267,128,139,0.4794007490636704,0.2505139252625945,0.5005136614145457
E00175891,242,123,119,0.5082644628099173,0.2509687596447317,0.5009678229634431
E00175892,269,141,128,0.5241635687732342,0.2503467791155758,0.5003466589431529
E00175893,234,120,114,0.5128205128205128,0.2509078903928691,0.5009070676211996
E00175894,238,115,123,0.4831932773109244,0.2507711945537709,0.5007706007282885
E00175895,424,228,196,0.5377358490566038,0.24916365582764483,0.4991629551836202
E00175896,253,151,102,0.5968379446640316,0.24157726331639426,0.4915050999902181
E00175897,319,152,167,0.47648902821316613,0.2502316594704369,0.5002316058291768
E00175898,267,132,135,0.4943820224719101,0.25090816929965326,0.500907346022848
E00175899,257,113,144,0.4396887159533074,0.247324902723737,0.4973177080335437
E00175900,326,166,160,0.50920245398773,0.25068428504011214,0.5006838174338293
E00175901,234,130,104,0.5555555555555556,0.24797329518359487,0.4979691709168298
E00175902,330,147,183,0.44545454545454544,0.24777562862669444,0.49777065866390163
E00175903,360,164,196,0.45555555555555555,0.24871556793562505,0.4987139139182153
E00175904,413,197,216,0.47699757869249393,0.2500764004795605,0.5000763946434189
