OA,Pop,mean_age_OA,Mean,sd_age_OA,SD
E00026566,522,29.620689655172413,29.620689655172413,18.552043130661573,18.552043130661573
E00026567,467,27.33404710920771,27.33404710920771,18.08598256510868,18.08598256510868
E00026568,517,30.102514506769825,30.102514506769825,18.539585070740795,18.539585070740795
E00026569,493,26.30425963488844,26.30425963488844,19.698146969036284,19.698146969036284
E00026570,458,27.185589519650655,27.185589519650655,21.028855078957424,21.028855078957424
E00026571,296,39.391891891891895,39.391891891891895,24.256855787174857,24.256855787174857
E00026572,430,25.52093023255814,25.52093023255814,20.110262002949845,20.110262002949845
E00026573,327,32.89908256880734,32.89908256880734,21.787292246862993,21.787292246862993
E00026574,329,33.53191489361702,33.53191489361702,24.34394769362209,24.34394769362209
E00026575,314,39.51592356687898,39.51592356687898,22.762309830612757,22.762309830612757
E00026576,305,42.622950819672134,42.622950819672134,21.718567679602955,21.718567679602955
E00026577,314,40.146496815286625,40.146496815286625,20.876577910672356,20.876577910672356
E00026578,364,31.865384615384617,31.865384615384617,21.993512933281696,21.993512933281696
E00026579,337,38.13056379821958,38.13056379821958,22.86634660634842,22.86634660634842
E00026580,333,34.747747747747745,34.747747747747745,22.82917249704929,22.82917249704929
E00026581,308,42.464285714285715,42.464285714285715,25.188449807851665,25.188449807851665
E00026582,283,31.901060070671377,31.901060070671377,21.552939086570724,21.552939086570724
E00026583,136,57.01470588235294,57.01470588235294,21.866255177062428,21.866255177062428
E00026584,363,34.63911845730028,34.63911845730028,24.2058234921566,24.2058234921566
E00026585,345,33.89565217391304,33.89565217391304,21.149539790904132,21.149539790904132
E00026586,473,28.887949260042284,28.887949260042284,21.315977402117632,21.315977402117632
E00026587,361,33.86980609418283,33.86980609418283,22.05428157514158,22.05428157514158
E00026588,345,31.771014492753622,31.771014492753622,20.82226210714173,20.82226210714173
E00026589,313,37.4888178913738,37.4888178913738,23.94091356879258,23.94091356879258
E00026590,340,44.02647058823529,44.02647058823529,25.256136948931903,25.256136948931903
E00026591,359,36.504178272980504,36.504178272980504,21.285748355459084,21.285748355459084
E00026592,359,38.98050139275766,38.98050139275766,22.96675174641426,22.96675174641426
E00026593,355,36.695774647887326,36.695774647887326,20.58324312032002,20.58324312032002
E00026594,299,40.33444816053512,40.33444816053512,22.376473382102787,22.376473382102787
E00026595,331,31.425981873111784,31.425981873111784,21.89180949343018,21.89180949343018
E00026596,303,42.838283828382835,42.838283828382835,22.106236265208388,22.106236265208388
E00026597,286,40.41258741258741,40.41258741258741,23.36899390407777,23.36899390407777
E00026598,256,39.1171875,39.1171875,23.1169646877039,23.1169646877039
E00026599,344,36.395348837209305,36.395348837209305,23.279029499857106,23.279029499857106
E00026600,295,38.376271186440675,38.376271186440675,21.801924796314825,21.801924796314825
E00026601,257,41.26070038910506,41.26070038910506,21.711490070237904,21.711490070237904
E00026602,285,46.67719298245614,46.67719298245614,22.014104134061473,22.014104134061473
E00026603,302,46.841059602649004,46.841059602649004,23.272641664329875,23.272641664329875
E00026604,293,34.95221843003413,34.95221843003413,20.354506338422745,20.354506338422745
E00026605,267,43.50561797752809,43.50561797752809,22.684725540128422,22.684725540128422
E00026606,220,35.10909090909091,35.10909090909091,19.767066127257458,19.767066127257458
E00026607,500,36.522,36.522,23.660116615022694,23.660116615022694
E00026608,295,42.440677966101696,42.440677966101696,23.69482218076882,23.69482218076882
E00026609,285,48.85964912280702,48.85964912280702,24.508002858287,24.508002858287
E00026610,254,50.854330708661415,50.854330708661415,23.15385985597477,23.15385985597477
E00026611,368,47.130434782608695,47.130434782608695,27.173363055682884,27.173363055682884
E00026612,444,34.513513513513516,34.513513513513516,19.981194257863343,19.981194257863343
E00026613,268,37.27985074626866,37.27985074626866,20.493719801161067,20.493719801161067
E00026614,286,37.32167832167832,37.32167832167832,22.007367633495136,22.007367633495136
E00026615,316,39.971518987341774,39.971518987341774,23.720779429288825,23.720779429288825
E00026616,332,32.45180722891566,32.45180722891566,22.48613059713941,22.48613059713941
E00026617,317,34.29968454258675,34.29968454258675,23.55699592185296,23.55699592185296
E00026618,279,36.60215053763441,36.60215053763441,20.845339930003554,20.845339930003554
E00026619,252,39.095238095238095,39.095238095238095,21.77718700035117,21.77718700035117
E00026620,331,30.978851963746223,30.978851963746223,21.32269042974801,21.32269042974801
E00026621,291,36.22680412371134,36.22680412371134,22.060499175881915,22.060499175881915
E00026622,221,37.800904977375566,37.800904977375566,23.39689565839922,23.39689565839922
E00026623,322,38.267080745341616,38.267080745341616,22.718720995321053,22.718720995321053
E00026624,377,33.3289124668435,33.3289124668435,22.435203083055796,22.435203083055796
E00026625,281,43.48398576512456,43.48398576512456,22.666540628356593,22.666540628356593
E00026626,260,32.65769230769231,32.65769230769231,21.410542509738764,21.410542509738764
E00026627,325,34.566153846153846,34.566153846153846,23.175246725304294,23.175246725304294
E00026628,326,42.91411042944785,42.91411042944785,24.67197694626433,24.67197694626433
E00026629,323,31.068111455108358,31.068111455108358,21.655296538294103,21.655296538294103
E00026630,308,34.256493506493506,34.256493506493506,22.60586653938974,22.60586653938974
E00026631,228,41.35526315789474,41.35526315789474,22.458794739787862,22.458794739787862
E00026632,206,52.25728155339806,52.25728155339806,20.291216900563327,20.291216900563327
E00026633,457,36.31947483588621,36.31947483588621,21.750043187795423,21.750043187795423
E00026634,367,37.12806539509537,37.12806539509537,24.406897983928594,24.406897983928594
E00026635,301,34.95681063122924,34.95681063122924,21.9906372909174,21.9906372909174
E00026636,311,36.163987138263664,36.163987138263664,20.784969496120823,20.784969496120823
E00026637,485,32.121649484536086,32.121649484536086,19.90451497228314,19.90451497228314
E00026638,282,56.329787234042556,56.329787234042556,25.582351135778843,25.582351135778843
E00026639,385,33.46493506493506,33.46493506493506,22.072075154442917,22.072075154442917
E00026640,274,40.55474452554745,40.55474452554745,22.73752758232972,22.73752758232972
E00026641,246,37.951219512195124,37.951219512195124,24.43294986944979,24.43294986944979
E00026642,313,35.70607028753994,35.70607028753994,21.81073589343085,21.81073589343085
E00026643,289,36.11418685121107,36.11418685121107,22.51983938863609,22.51983938863609
E00026644,318,33.05345911949686,33.05345911949686,22.55411237096623,22.55411237096623
E00026645,284,35.193661971830984,35.193661971830984,22.21898311288897,22.21898311288897
E00026646,300,36.05,36.05,21.864606943398215,21.864606943398215
E00026647,251,37.48207171314741,37.48207171314741,22.38630557485617,22.38630557485617
E00026648,254,31.748031496062993,31.748031496062993,21.432481907018055,21.432481907018055
E00026649,266,40.1390977443609,40.1390977443609,24.300000262711286,24.300000262711286
E00026650,275,37.6,37.6,23.886898953314137,23.886898953314137
E00026651,238,38.18487394957983,38.18487394957983,22.19703343791598,22.19703343791598
E00026652,344,28.61046511627907,28.61046511627907,20.792589670499844,20.792589670499844
E00026653,366,35.20765027322405,35.20765027322405,22.757098460789518,22.757098460789518
E00026654,267,37.47191011235955,37.47191011235955,25.290384166717597,25.290384166717597
E00026655,304,34.77302631578947,34.77302631578947,22.77188780008156,22.77188780008156
E00026656,549,31.64298724954463,31.64298724954463,18.90371422493508,18.90371422493508
E00026657,152,36.171052631578945,36.171052631578945,22.602753250738456,22.602753250738456
E00026658,193,37.17616580310881,37.17616580310881,21.25294224271939,21.25294224271939
E00026659,255,38.30196078431373,38.30196078431373,24.42502178204914,24.42502178204914
E00026660,391,34.53964194373402,34.53964194373402,21.449591207022813,21.449591207022813
E00026661,315,39.87619047619047,39.87619047619047,22.793183375106842,22.793183375106842
E00026662,334,31.820359281437124,31.820359281437124,22.416158208298718,22.416158208298718
E00026663,327,43.95412844036697,43.95412844036697,23.69102700414359,23.69102700414359
E00026664,302,37.188741721854306,37.188741721854306,23.916399364125994,23.916399364125994
E00026665,290,41.62413793103448,41.62413793103448,23.292040239696096,23.292040239696096
E00026666,261,39.48275862068966,39.48275862068966,24.884747600286673,24.884747600286673
E00026667,307,42.48534201954397,42.48534201954397,23.42354298864308,23.42354298864308
E00026668,352,34.13352272727273,34.13352272727273,21.528932658197217,21.528932658197217
E00026669,503,34.24254473161034,34.24254473161034,20.860302256786888,20.860302256786888
E00026670,335,33.25970149253731,33.25970149253731,21.402641700661956,21.402641700661956
E00026671,324,38.21913580246913,38.21913580246913,24.83689464232115,24.83689464232115
E00026672,300,39.11,39.11,21.528962370160478,21.528962370160478
E00026673,250,36.088,36.088,17.211426110436644,17.211426110436644
E00026674,366,35.721311475409834,35.721311475409834,22.167455707001995,22.167455707001995
E00026675,302,40.53973509933775,40.53973509933775,22.758958163188854,22.758958163188854
E00026676,255,46.89019607843137,46.89019607843137,24.95262641330629,24.95262641330629
E00026677,330,36.24242424242424,36.24242424242424,22.691040106087407,22.691040106087407
E00026678,287,40.30313588850174,40.30313588850174,20.859891180490123,20.859891180490123
E00026679,367,40.36512261580381,40.36512261580381,22.11155729560532,22.11155729560532
E00026680,260,37.511538461538464,37.511538461538464,21.33742207099021,21.33742207099021
